"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"61" "YAL023C" 3.50646326583363e-11 8.19260095895843e-10 -1.35388989934626 -19.7262341244321
"62" "YAL024C" 0.0103639796823593 0.017367099150101 -0.285884974633234 -2.98619546436938
"63" "YAL025C" 5.46008963513499e-09 4.52150713836116e-08 -0.986318310814692 -13.2111999526881
"64" "YAL026C" 9.5748608295328e-06 3.08413291712474e-05 -0.52934465700178 -6.92907900208513
"65" "YAL026C-A" 0.811339500397748 0.845457631666465 -0.0614086378117994 -0.243528652994907
"66" "YAL027W" 1.33617186662544e-07 6.9330532006217e-07 1.1828272306066 10.1396986882839
"67" "YAL028W" 2.33786512058064e-05 6.86151351226494e-05 0.979460757344482 6.35646364418198
"68" "YAL029C" 7.19060855622581e-10 8.82569628045578e-09 -1.05156415355998 -15.5468742848044
"69" "YAL030W" 5.16141363335043e-05 0.000139241105110839 1.15973403007381 5.87102613039049
"70" "YAL031C" 0.880517496865873 0.90287546465463 0.0151346891839843 0.153251924623768
"71" "YAL031W-A" 0.204115860026237 0.257387424111727 -0.618735270997284 -1.33602940297811
"72" "YAL032C" 9.16897746160952e-07 3.73031408916975e-06 0.945223639117628 8.58481407239208
"73" "YAL033W" 1.33699218203536e-06 5.24691233045909e-06 -1.01293518991273 -8.30227357470888
"74" "YAL034C" 3.78643123992572e-11 8.63095232459723e-10 1.96278689924441 19.6081484045882
"75" "YAL034C-B" 0.197100161296904 0.249889390543478 -0.773021684797764 -1.35839552007148
"76" "YAL034W-A" 0.0693707022244647 0.0975753889383892 0.266869505810556 1.97652675827443
"77" "YAL035W" 1.15762403355711e-06 4.62060794846284e-06 -0.671246837417379 -8.40938919551588
"78" "YAL036C" 2.35081118231582e-08 1.56132048271169e-07 -0.933170648773583 -11.7246713762041
"79" "YAL037C-B" 1.70785070609405e-05 5.16062786109344e-05 -0.877431119611076 -6.55466074290332
"80" "YAL037W" 0.453368221148267 0.519246306504195 0.135987162671582 0.77260435285307
"81" "YAL038W" 2.9992816917082e-07 1.40052111542862e-06 -0.975762595543323 -9.46302088147663
"82" "YAL039C" 0.0724142126510185 0.101485385424799 0.190031359275577 1.95251152244889
"83" "YAL040C" 2.08732727042397e-05 6.19602461278584e-05 -0.631840002895507 -6.42762174708683
"84" "YAL041W" 0.0121117427247171 0.0200189542458563 -0.211431974705834 -2.90558765306093
"85" "YAL042C-A" 0.105020666456988 0.142186506614573 -0.443600334039924 -1.74046587974861
"86" "YAL042W" 1.07756541380955e-07 5.78296385327488e-07 -0.768691951433183 -10.3259348799939
"87" "YAL043C" 0.9206655680355 0.936847743986349 -0.00724287511611283 -0.101517359101462
"88" "YAL044C" 1.38240888936097e-06 5.39279603708972e-06 -0.744049672679588 -8.27757193219316
"89" "YAL044W-A" 0.000113444628338262 0.000283589896289229 1.2671552396532 5.40710326638755
"90" "YAL045C" 0.201592052541286 0.254695868622073 0.633735646484326 1.3440021685894
"91" "YAL046C" 0.0928681220399895 0.127186900622538 0.23439326812204 1.81149777129362
"92" "YAL047C" 0.175398374401411 0.225832742636102 0.151639420500322 1.43198694150421
"93" "YAL047W-A" 0.0767157749495859 0.106963895933545 1.65471522741214 1.92009537550785
"94" "YAL048C" 6.74850938660574e-06 2.25594013322303e-05 0.616410665336189 7.16147137740201
"95" "YAL049C" 2.50730105528784e-06 9.21503567623207e-06 0.737737793830863 7.84580418703784
"96" "YAL051W" 0.00989161240834358 0.0166526011069006 0.226093208653934 3.01030032772027
"97" "YAL053W" 0.00493796979851346 0.00882070178751136 0.314956238300599 3.36886298156734
"98" "YAL054C" 3.50397754903489e-18 2.29230211257862e-14 6.82228825809177 67.8463825579945
"99" "YAL055W" 1.30994752715653e-05 4.0769156625395e-05 1.04340823580266 6.72477341352655
"100" "YAL056C-A" 0.0914447591352127 0.125441730816222 -0.894992039130503 -1.8203530235595
"101" "YAL056W" 4.67558344225993e-07 2.05838942659923e-06 0.765437716302346 9.10648311167817
"102" "YAL058W" 2.29817874525446e-05 6.76324127370881e-05 -0.608824760828293 -6.36718361016199
"103" "YAL059C-A" 0.37616103439566 0.441407262245095 0.736614930577688 0.915873887405846
"104" "YAL059W" 0.00010230555236029 0.000257416509054236 -0.784015728321992 -5.46699706525479
"105" "YAL060W" 0.182945373707639 0.234764345781752 -0.115254959203657 -1.40558242756455
"106" "YAL061W" 1.97856760872974e-12 1.08771338624454e-10 3.04768410470546 24.6624313220819
"107" "YAL062W" 1.36547054517062e-14 3.72204512771092e-12 3.90894380723451 36.1459852731975
"108" "YAL063C" 1.87369425781446e-05 5.60736863431939e-05 0.834449494134746 6.495810195664
"109" "YAL063C-A" 0.37616103439566 0.441407262245095 0.736614930577688 0.915873887405846
"110" "YAL064W-B" 0.768677094832533 0.80951151873703 0.234447281765733 0.300230582440738
"111" "YAL065C" 0.748598125428612 0.793089706324531 -0.264403547121281 -0.327266448023626
"112" "YAL067W-A" 0.76234185207869 0.804263892323624 -0.251422591475252 -0.308734565624991
"113" "YAL068C" 0.471545107174562 0.537149241012708 -0.51658646911157 -0.741213016809377
"114" "YAL068W-A" 0.748598125428612 0.793089706324531 -0.264403547121281 -0.327266448023626
"115" "YAL069W" 0.0832147143056647 0.115337004446538 1.38469307147776 1.87412441696349
"116" "YAR002C-A" 1.65974214255152e-07 8.35273103736223e-07 -0.668322340194187 -9.95463990623991
"117" "YAR002W" 7.66118035807779e-07 3.16410618071622e-06 -0.712378878275402 -8.72178501077998
"118" "YAR003W" 6.66479593865391e-05 0.000175034504338313 -0.54368059796658 -5.71848963343556
"119" "YAR007C" 0.00746381240387939 0.0129004651905361 0.223204361612427 3.1556740190339
"120" "YAR008W" 0.270105342659995 0.330039064565127 -0.148009976131753 -1.15112405697552
"121" "YAR009C" 6.10415373387707e-06 2.05842132613525e-05 -0.637716155417251 -7.22901300602269
"122" "YAR010C" 0.0160426192670002 0.0258308676457581 -0.627413872916862 -2.75975286385144
"123" "YAR014C" 0.00371547822134361 0.006795263775239 -0.274344719453737 -3.51593951302497
"124" "YAR015W" 1.50043720081286e-10 2.50157603119368e-09 -1.52437155736342 -17.6002602843231
"125" "YAR018C" 0.116839138779263 0.156856483869061 -0.227018537592547 -1.67805828629071
"126" "YAR019C" 0.0635977375500073 0.0900749943823659 0.239253543635674 2.02486116622403
"127" "YAR019W-A" 0.954685040563798 0.964563634805925 0.0512866556189937 0.0579134692442039
"128" "YAR020C" 0.00174835191070932 0.00342241717530233 2.62052855989966 3.90850047166998
"129" "YAR023C" 0.131487953915049 0.17434012859997 0.36294006504424 1.60796348792824
"130" "YAR027W" 5.32052942235095e-05 0.000143061666588656 0.575814570045515 5.85280676858461
"131" "YAR028W" 2.84007231152828e-05 8.18491324317974e-05 -1.51428069900388 -6.23531457614471
"132" "YAR029W" 0.28740400880987 0.349024879456872 -0.993645667475966 -1.10857168587771
"133" "YAR030C" 0.0802669062220059 0.111487494799228 -1.21576602982213 -1.89455726060807
"134" "YAR031W" 0.024820107868919 0.0384042444840274 0.574128038499688 2.53149628741837
"135" "YAR033W" 0.314274075901729 0.378354987955302 -0.221589598346401 -1.04614145277633
"136" "YAR035W" 1.61454535591191e-12 9.51563578232044e-11 2.90354567423866 25.0529161009909
"137" "YAR042W" 0.653494911582195 0.709688531137238 0.0368507943734051 0.459294051960069
"138" "YAR047C" 0.41211265563461 0.478021452688231 0.720117859554808 0.846954125773454
"139" "YAR050W" 0.00141538896865054 0.00282215014718434 0.756986223097292 4.01957127801389
"140" "YAR060C" 0.0895237273178439 0.123142183371181 1.10096162678102 1.83250253837516
"141" "YAR061W" 0.991863045329402 0.993533615456278 0.00834850597770402 0.0103931505258811
"142" "YAR062W" 0.450611339441779 0.51636002498303 0.301800376962767 0.777433913779316
"143" "YAR064W" 0.868349266902634 0.893338717420511 -0.163045272350289 -0.169012353832122
"144" "YAR066W" 0.00171546943964505 0.00336308093322083 1.08552638035168 3.91846023220099
"145" "YAR068W" 0.0110322618793083 0.0183927260994993 0.812035637691298 2.95389019054686
"146" "YAR069C" 0.949858953415863 0.9611720453591 -0.0299095255290993 -0.0640899621800562
"147" "YAR070C" 0.0113192753047103 0.0187945936658413 1.08107232762588 2.94060627400385
"148" "YAR071W" 0.194385149638156 0.246973713135136 0.172818912890774 1.36722564676267
"149" "YAR073W" 0.000142367835626006 0.000348566759231038 -1.06272750302688 -5.27648688902498
"150" "YAR075W" 0.857864798030546 0.885422156069214 0.0768138515017626 0.182628038493127
"151" "YBL001C" 4.45080805510749e-09 3.84131745336586e-08 1.08041695864539 13.4317158340795
"152" "YBL002W" 2.83526579047839e-05 8.17466231877902e-05 -0.544976020024317 -6.23636370971897
"153" "YBL003C" 4.74944165950941e-07 2.08389318152317e-06 -0.870073514208939 -9.09408405926006
"154" "YBL004W" 1.24950256338682e-08 9.06235672913143e-08 -0.882880164260402 -12.3496815180824
"155" "YBL005W" 0.195613742743155 0.248389966037601 0.14550919166942 1.36321743208832
"156" "YBL005W-B" 2.83519616679874e-07 1.33150418687705e-06 -0.864216582301111 -9.50894470411072
"157" "YBL006C" 0.577449218959444 0.638767803590241 -0.0670642824601039 -0.571216171119301
"158" "YBL007C" 0.0412946988334856 0.0607898109290421 0.154185172606309 2.26064483875752
"159" "YBL008W" 0.0463303423155555 0.0675792863831359 -0.222979376775789 -2.19846508263052
"160" "YBL008W-A" 0.815702785546994 0.848787597112841 0.204981290353826 0.23777968174361
"161" "YBL009W" 0.00347274163913797 0.00638778069417804 -0.269818699336979 -3.55093598020088
"162" "YBL010C" 0.00036964016653364 0.000829281882531919 -0.611561073849807 -4.7414718600388
"163" "YBL011W" 1.04467488679026e-05 3.3321614380214e-05 -0.467966790417959 -6.8719066932844
"164" "YBL012C" 0.00649310583613596 0.011345592516026 -0.632897135084753 -3.22755326441184
"165" "YBL013W" 0.174598068585498 0.224890837701581 -0.302775421552884 -1.43484202756622
"166" "YBL014C" 0.00015981663316674 0.000387086417688564 -0.420661321554056 -5.21050183572988
"167" "YBL015W" 1.40683051370575e-13 1.55991274926492e-11 2.27527349855717 30.2311997267202
"168" "YBL016W" 0.0773387288343674 0.107809495852212 -0.295396951162863 -1.91553876308712
"169" "YBL017C" 2.64777329088161e-07 1.2542891288159e-06 -0.666356067238064 -9.56499904177179
"170" "YBL018C" 0.00619658196565623 0.0108826950924357 -0.579912277383697 -3.25166978685693
"171" "YBL019W" 3.48906428916018e-07 1.6017865669955e-06 0.944717905476668 9.34038986787441
"172" "YBL020W" 0.00104845196407402 0.00215082243617819 -0.419033917467754 -4.17835412948474
"173" "YBL021C" 0.737610473684065 0.784498084675849 0.0564601653369126 0.342168506634514
"174" "YBL022C" 0.00174554126564357 0.00341793803048196 -0.235183454931505 -3.90934427124851
"175" "YBL023C" 0.54892828168896 0.611457316330525 0.066982228134408 0.615127573928752
"176" "YBL024W" 3.17520918536841e-07 1.47320698515462e-06 -0.809282577391674 -9.41666632025802
"177" "YBL025W" 0.893107970357282 0.913066470085535 0.0268883844554172 0.136987468456578
"178" "YBL026W" 0.666474569770877 0.720912142103353 -0.0914494645272618 -0.440822585001929
"179" "YBL027W" 1.72902394614665e-09 1.77292706202059e-08 -0.975276421851984 -14.4944924042027
"180" "YBL028C" 1.22110490906382e-05 3.84001611295465e-05 -1.00728481134419 -6.7702382986482
"181" "YBL029C-A" 4.19743310716372e-06 1.47473723883271e-05 1.69928083851565 7.48462010714422
"182" "YBL029W" 0.000108465944811869 0.000271975550386833 0.603214278436034 5.4330760272446
"183" "YBL030C" 0.00125387258475389 0.0025330771350783 0.245487840630139 4.08353182064269
"184" "YBL031W" 3.45414682645553e-05 9.75270977068281e-05 -0.942276001170956 -6.11470145285294
"185" "YBL032W" 7.00014696646957e-06 2.32225970865334e-05 -0.542546760195348 -7.13692982886377
"186" "YBL033C" 1.79750322842308e-09 1.82314203416183e-08 1.30432633509264 14.4494123875346
"187" "YBL034C" 0.0358507807996849 0.0536267881901305 0.185399367013914 2.33650002926958
"188" "YBL035C" 0.172053823471845 0.222270164524646 -0.153228810363245 -1.44399167284415
"189" "YBL036C" 0.0011048766975314 0.00225385199727173 -0.321023428529374 -4.15052589326354
"190" "YBL037W" 0.544094000765323 0.607274151503895 0.0478580292224276 0.622692678617234
"191" "YBL038W" 0.0560174765562675 0.0802422447188749 0.178475307512111 2.09487727334927
"192" "YBL039C" 1.98537514280676e-11 5.59841559665597e-10 -1.46393379408291 -20.6216606422215
"193" "YBL039W-B" 7.23874821293058e-05 0.000188518673602675 2.8198363886942 5.66960558240471
"194" "YBL040C" 1.69400547913518e-07 8.47910011056031e-07 -0.888162503984181 -9.93733974070227
"195" "YBL041W" 0.0661319637279776 0.0934619370724626 0.141029813776396 2.00316663678029
"196" "YBL042C" 0.315946194883807 0.380088269019836 -0.131029002727183 -1.04238910397913
"197" "YBL043W" 1.32614329799604e-11 4.25275953700494e-10 3.42112684747252 21.2800194107984
"198" "YBL044W" 0.719643310824028 0.768386900507719 0.303474628331116 0.366714123254175
"199" "YBL045C" 1.17168785255277e-09 1.27328603511631e-08 0.933098074210517 14.9530712640263
"200" "YBL046W" 0.672065701534634 0.72647948107065 0.0377807057988763 0.432915046461999
"201" "YBL047C" 0.00661700195405259 0.0115405030081077 0.207338521463013 3.21780176634822
"202" "YBL048W" 8.23042831098207e-05 0.000211648828657408 1.95188489668193 5.59401825068216
"203" "YBL049W" 4.93750025930051e-11 1.06604378535789e-09 4.15612042661453 19.2051886041682
"204" "YBL050W" 0.00016728880228987 0.000402798433780026 0.440973113029255 5.18451469177027
"205" "YBL051C" 1.66030744289961e-05 5.03557315319853e-05 -0.470316607298669 -6.57264865582222
"206" "YBL052C" 1.28927474928764e-05 4.02022660144889e-05 -0.592290443563829 -6.7350554482698
"207" "YBL053W" 0.192152574710985 0.244564619408417 -0.376817455766672 -1.37456273489312
"208" "YBL054W" 0.588132064782946 0.649048577565795 0.0483689862007699 0.555066220247252
"209" "YBL055C" 0.00118916824374824 0.00241450609888299 -0.447939065508903 -4.11156293898858
"210" "YBL056W" 0.00415483168728788 0.00753503979164838 -0.21763695796838 -3.45810493342275
"211" "YBL057C" 1.6595738067952e-06 6.34908294973929e-06 -0.80700004657211 -8.14335651226866
"212" "YBL058W" 0.777811672579724 0.81768342632437 0.0211951400708128 0.288009498932775
"213" "YBL059C-A" 0.00828051330575417 0.0141995066962631 0.44293944952625 3.10209344368896
"214" "YBL059W" 0.000241547841355854 0.000564157792984647 0.855182713119305 4.97744182526151
"215" "YBL060W" 0.0318717243704732 0.048209207128702 0.210202100944928 2.39922085328473
"216" "YBL061C" 1.02520287117058e-08 7.76579746622653e-08 -1.00212729113936 -12.5510598322111
"217" "YBL062W" 0.76234185207869 0.804263892323624 -0.251422591475252 -0.308734565624991
"218" "YBL063W" 0.025377655498689 0.0391742855763151 -0.227849958781933 -2.51979647313029
"219" "YBL064C" 6.06694706719924e-14 9.92249192840435e-12 2.59808407647301 32.2459989466346
"220" "YBL065W" 0.817341794841032 0.84995231630107 -0.112467999441744 -0.235622342074922
"221" "YBL066C" 2.09374663010991e-06 7.82255308633869e-06 0.580939536366184 7.97485081660063
"222" "YBL067C" 2.49404836993021e-09 2.39238481467499e-08 1.14698186146849 14.0742224234485
"223" "YBL068W" 7.23372725552522e-06 2.3948908757918e-05 -0.688770490158177 -7.11497081320521
"224" "YBL069W" 0.00298310343428073 0.00556154535966502 -0.401484428241497 -3.62977030350457
"225" "YBL070C" 0.165948316178975 0.215145265166714 -0.438373034931034 -1.46641871019542
"226" "YBL071C" 0.122489780400168 0.163402965615396 -0.417416617937369 -1.65015860796553
"227" "YBL071W-A" 0.11958726292105 0.160020428314484 -0.381809676846855 -1.6643456837891
"228" "YBL072C" 1.31154439806994e-10 2.25792722425619e-09 -1.17993904826278 -17.7876943817753
"229" "YBL073W" 0.47138220439324 0.537057189331344 0.375788611266206 0.741490981864032
"230" "YBL074C" 0.108086495043521 0.146125614915213 0.242753482232266 1.72370406497383
"231" "YBL075C" 5.20754137724701e-13 4.20589329505555e-11 5.5977842379562 27.3372646852929
"232" "YBL076C" 3.58864768663519e-08 2.19821471591455e-07 -0.74524477502831 -11.3213451410881
"233" "YBL077W" 0.00234853704702157 0.00448064431659816 -0.520768735434341 -3.75420154491701
"234" "YBL078C" 1.30887541767405e-08 9.4095197609051e-08 2.46718202792315 12.302833322785
"235" "YBL079W" 1.60937076229459e-06 6.16422923122437e-06 -0.596768065798982 -8.16581149407955
"236" "YBL080C" 0.0283721679392536 0.0433872656985967 0.236112188450508 2.46090800181301
"237" "YBL081W" 4.20570505805564e-08 2.5311612226127e-07 -1.23697304372179 -11.1730604950043
"238" "YBL082C" 3.59383628010072e-05 0.000100948376747183 -0.566587832171967 -6.09042380049255
"239" "YBL083C" 0.0893910063523741 0.122991548270739 -1.27380685614044 -1.833350547461
"240" "YBL084C" 0.00614627700203492 0.010808600060738 0.327378908989087 3.25587556997946
"241" "YBL085W" 1.66032879203095e-07 8.35273103736223e-07 -0.704284587336303 -9.95434050247891
"242" "YBL086C" 0.0120548644521802 0.0199299780758562 0.346021652347361 2.90802458722879
"243" "YBL087C" 1.23944814032691e-11 4.16420304129651e-10 -1.56662325159283 -21.3922489593861
"244" "YBL088C" 0.00404059740357977 0.0073467449177929 0.259296807498584 3.47252541660862
"245" "YBL089W" 0.000248150702881963 0.000577106967029434 -0.524775225569724 -4.9623648828423
"246" "YBL090W" 0.521104492196637 0.584845700454692 -0.0629819095994942 -0.659194976025512
"247" "YBL091C" 7.00983385758176e-06 2.32429463235174e-05 -0.519281257608396 -7.1360038422307
"248" "YBL091C-A" 0.251682719801002 0.309960156803117 0.23033254776253 1.19880272045763
"249" "YBL092W" 2.09576990095566e-10 3.2336147858613e-09 -1.11234176381035 -17.1426159556543
"250" "YBL093C" 0.00110470998531756 0.00225385199727173 0.508693702383501 4.1506059444669
"251" "YBL094C" 0.154860739325483 0.202457825073404 -1.00840810280931 -1.50898330668808
"252" "YBL095W" 0.213079592011524 0.266941151079929 -0.130732462587615 -1.30834371401723
"253" "YBL096C" 0.654694014278765 0.710872737163765 -0.145870462703504 -0.457580724151132
"254" "YBL097W" 2.70987427151997e-05 7.84771911654876e-05 -0.591396021479333 -6.26441562300758
"255" "YBL098W" 1.75425943721841e-08 1.20931140550926e-07 -1.12964799819881 -12.0107349779533
"256" "YBL099W" 4.45865046053211e-09 3.84301598324125e-08 0.891495713010512 13.429802757732
"257" "YBL100C" 0.000805333977797854 0.00169024539068128 0.793805601739922 4.31904976752591
"258" "YBL100W-A" 0.687290660657568 0.739880780322826 0.179537481338371 0.411525354234363
"259" "YBL100W-B" 0.00213649311446994 0.00410724006901626 -0.3474224504684 -3.80357659470883
"260" "YBL100W-C" 0.0666449567628884 0.094105613456252 1.45078479105703 1.99886833514133
"261" "YBL101C" 1.32186869115218e-07 6.86867750398535e-07 0.783974673107096 10.14895300156
"262" "YBL102W" 0.00863580035851909 0.014731526974037 0.249349052356306 3.08041013817066
"263" "YBL103C" 0.000761380856998941 0.00160675921499583 0.334928847173089 4.34912621255839
"264" "YBL104C" 0.636345128397642 0.693943962323283 -0.0385898609771022 -0.483958443868936
"265" "YBL105C" 0.000221671235617764 0.000521457469763183 0.343588244157482 5.02556094489054
"266" "YBL106C" 3.48502486113099e-05 9.83415636295478e-05 0.484400956065154 6.10924709371063
"267" "YBL107C" 0.540907099153944 0.604261015324846 0.0509577619993298 0.627700239990842
"268" "YBL108W" 0.37616103439566 0.441407262245095 0.736614930577688 0.915873887405846
"269" "YBL109W" 0.42660405899018 0.492733713614717 0.489716308923493 0.820310244578922
"270" "YBL111C" 0.727804597247199 0.775894518634718 0.0427492482872751 0.355536440819385
"271" "YBL112C" 0.292715679762732 0.355079914149415 0.418490021646435 1.09589521847344
"272" "YBL113C" 3.34778836302708e-05 9.47695000905373e-05 0.419826042510548 6.1338894369171
"273" "YBR001C" 3.30573478253496e-11 7.86404252630681e-10 1.87692124375739 19.8173062699802
"274" "YBR002C" 7.22744636627015e-07 3.00027974439371e-06 -0.871658366277927 -8.7665554036177
"275" "YBR003W" 0.000150226782119265 0.000366300264116373 -0.44205029333202 -5.2457778325812
"276" "YBR004C" 0.00334536424811914 0.00617533095688357 -0.395893454626504 -3.57030481897015
"277" "YBR005W" 0.000149727090343854 0.000365217980995336 0.766681781571836 5.24767989811525
"278" "YBR006W" 9.92113774713608e-10 1.11763584363031e-08 1.61437521728199 15.1530652674542
"279" "YBR007C" 0.0265343437828316 0.0407563617069665 -0.280566319373837 -2.49629446003322
"280" "YBR008C" 3.84833547911637e-06 1.36085463266915e-05 0.773905735083056 7.54470344051324
"281" "YBR009C" 0.607857388780729 0.667103344640753 0.0472065058668044 0.52563732125208
"282" "YBR010W" 0.782510114230387 0.820612690004626 0.0238941154186201 0.281741473873092
"283" "YBR011C" 7.13561708314999e-05 0.000185980904215009 -0.387948731398475 -5.67808284794232
"284" "YBR012C" 0.0586368100186362 0.0836828122037343 0.452566999607337 2.06974236246094
"285" "YBR012W-A" 0.572639640038591 0.634305540997707 -0.500804568395702 -0.578538243503363
"286" "YBR012W-B" 0.000101043735871707 0.000254927929067762 -0.819787127313849 -5.47420855106285
"287" "YBR013C" 0.368230718674241 0.434047812894934 0.251265284963969 0.931676593538812
"288" "YBR014C" 0.00940927091543196 0.0159222582329943 0.289570930351455 3.03612245506535
"289" "YBR015C" 0.0177671854593892 0.028328766091963 -0.201103787121826 -2.70658251423642
"290" "YBR016W" 0.000202387273932733 0.000480412752564566 0.566077918007551 5.07674904715523
"291" "YBR017C" 6.77237652153983e-06 2.26160731005174e-05 -0.603798216874795 -7.15910244738682
"292" "YBR018C" 0.00422470054844902 0.00764536403539515 0.976200300894025 3.44948093462654
"293" "YBR019C" 0.00114115323601796 0.00232133845461117 0.685175221908703 4.13339555952149
"294" "YBR020W" 0.00368093194515751 0.00673961846773593 0.699292244678152 3.5207765575263
"295" "YBR021W" 0.234068272038928 0.290234009795047 -0.109982805445171 -1.24700322476205
"296" "YBR022W" 0.356561123306868 0.421355286971375 -0.11755874132639 -0.955367204482217
"297" "YBR023C" 2.29964636198273e-05 6.76451731119201e-05 -0.435438846633547 -6.3667837188208
