""	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"1489"	"YDR440W"	1.60779330188948e-05	3.71273695056865e-05	-0.556580615452707	18.6052244120206
"1490"	"YDR441C"	8.79893551161455e-14	3.57976592767303e-13	0.953188437470881	55.618551220259
"1491"	"YDR442W"	0.0010298880979175	0.00195801451222792	1.46556629220578	10.7730473083694
"1492"	"YDR443C"	3.16642890809053e-09	9.80813348329936e-09	0.549004110649737	35.0787158855469
"1493"	"YDR444W"	0.175894384005867	0.228813096076035	0.137432113199046	1.83197552870096
"1494"	"YDR445C"	0.23818401563355	0.298562910571888	-0.983345252551306	1.3913098868529
"1495"	"YDR446W"	0.00305741883588214	0.00545152194721749	2.38914173845701	8.77288253295291
"1496"	"YDR447C"	9.33303946993744e-48	1.27467106915095e-46	-1.29723875266988	210.769321435528
"1497"	"YDR448W"	0.0158999069095967	0.0251979629366718	-0.313648356673247	5.81390974575335
"1498"	"YDR449C"	2.71636534407497e-15	1.17763168197074e-14	-0.880381041907393	62.4619933890758
"1499"	"YDR450W"	1.01265398302658e-50	1.52293847286434e-49	-1.23988494780273	224.359709758515
"1500"	"YDR451C"	6.84870440283502e-06	1.64298585270798e-05	-0.598048592741726	20.2350366484503
"1501"	"YDR452W"	0.00123976641347119	0.00232927968895133	-0.281996279954407	10.4301206880212
"1502"	"YDR453C"	2.03983067005484e-09	6.40641970403205e-09	1.32139009906933	35.9352658764775
"1503"	"YDR454C"	4.76526270810888e-37	4.75944253991577e-36	-1.01601640769337	161.718967242137
"1504"	"YDR455C"	0.377641397412608	0.444100309522431	0.231411280061875	0.778365817044637
"1505"	"YDR456W"	0.605488482444036	0.664615042306859	-0.0531400716747916	0.266797040490505
"1506"	"YDR457W"	0.00604952732177109	0.0102342921487009	-0.232234827824713	7.53549026997995
"1507"	"YDR458C"	3.33915746549846e-05	7.44031612373668e-05	0.403704384558594	17.2142867069042
"1508"	"YDR459C"	0.115110346052364	0.155975949435494	0.196903655259918	2.48262017509216
"1509"	"YDR460W"	1.19440181476694e-05	2.78864263818891e-05	0.547022255909664	19.1722010846218
"1510"	"YDR461C-A"	7.13194708347276e-26	4.68916561005817e-25	2.07906673808502	110.629797193458
"1511"	"YDR461W"	0.00655955836782565	0.0110145356371446	-0.830068549771676	7.38977801660056
"1512"	"YDR462W"	0.000341176018089099	0.000682352036178197	0.4853227913159	12.8296146274544
"1513"	"YDR463W"	8.48045590169436e-05	0.000181245156840524	0.302395204960542	15.44804639773
"1514"	"YDR464W"	0.0966337524791938	0.133090107098713	-0.147131156635417	2.76023978378973
"1515"	"YDR465C"	0.0181912619189067	0.0285937615265468	-0.27043580726074	5.57763600056475
"1516"	"YDR466W"	3.10536328647651e-07	8.33960862895291e-07	0.502266248225896	26.1830502228976
"1517"	"YDR467C"	0.00248672656216431	0.00449645250682115	1.12929201491865	9.15033411063422
"1518"	"YDR468C"	0.0199905786811819	0.0312120204611675	0.31472097295525	5.41271697676224
"1519"	"YDR469W"	0.0946880670865538	0.130602853653855	-0.210336387002053	2.79280979471853
"1520"	"YDR470C"	3.10443671446915e-12	1.16652642079593e-11	0.73095843801208	48.621521729125
"1521"	"YDR471W"	6.14747148429658e-53	9.95464318075947e-52	-1.28188266108495	234.524357139508
"1522"	"YDR472W"	0.0175556023646262	0.0276544066143474	-0.309051419556846	5.63996052551187
"1523"	"YDR473C"	1.16505646611817e-15	5.10844463897124e-15	0.824742448268501	64.1294714377427
"1524"	"YDR475C"	4.64784601459161e-08	1.32822611007902e-07	0.496267094240344	29.8583759656531
"1525"	"YDR476C"	0.530103999627185	0.593013058406471	0.08993002045614	0.394192188665272
"1526"	"YDR477W"	0.00185114576735579	0.00340269615342557	0.261691716773398	9.69157722591215
"1527"	"YDR478W"	0.834210877202683	0.87081658826551	0.0401647518094699	0.0438081923996307
"1528"	"YDR479C"	3.46869091465589e-10	1.15013562917784e-09	0.62428480460983	39.3911297168759
"1529"	"YDR480W"	0.127455597311977	0.170794546966879	0.225764482700124	2.32322422320445
"1530"	"YDR481C"	0.316270792381479	0.380618749771824	0.0793418184244912	1.00430611617606
"1531"	"YDR482C"	0.00299775791422917	0.00535389906494328	0.514940660342626	8.80883250565853
"1532"	"YDR483W"	9.2658492256602e-05	0.000197000928288167	-0.30197483628252	15.2806982818042
"1533"	"YDR484W"	0.000169562071351172	0.000351481327876859	0.412645572727796	14.1414934227112
"1534"	"YDR485C"	3.08465799373766e-08	8.92912946682822e-08	0.560938533958807	30.6535242911962
"1535"	"YDR486C"	3.24239272659716e-14	1.34251476059485e-13	0.857755471542021	57.5816325491335
"1536"	"YDR487C"	6.26013250072059e-05	0.000135653484000378	-0.358275936738806	16.0222835810035
"1537"	"YDR488C"	0.961325944415137	0.969177735916755	-0.00620328946406346	0.00235125448410489
"1538"	"YDR489W"	0.473051018753498	0.538021516809002	-0.123745603940882	0.514840258653507
"1539"	"YDR490C"	5.27215442440525e-17	2.45658363564524e-16	0.763610207274206	70.2320987190268
"1540"	"YDR491C"	0.00040872483490013	0.000810511630771945	0.794061588340116	12.4918792363336
"1541"	"YDR492W"	3.19503684102117e-17	1.50590281080407e-16	1.11785659223245	71.220178654735
"1542"	"YDR493W"	0.467905925943845	0.532910962312784	-0.109939103270151	0.526916958485667
"1543"	"YDR494W"	0.0421415059401838	0.0622184003296507	0.187003760126215	4.1295118228121
"1544"	"YDR495C"	0.268082506188675	0.330717660849767	0.117113609135931	1.22653218945094
"1545"	"YDR496C"	1.81347929882586e-28	1.33751765196378e-27	-1.08190589297661	122.47874174537
"1546"	"YDR497C"	2.97785045678867e-06	7.39040124746263e-06	-0.478831601363046	21.8307767237237
"1547"	"YDR498C"	2.19798092795805e-05	5.00493951642937e-05	0.473892559703177	18.0095624990595
"1548"	"YDR499W"	7.31161145393348e-10	2.37029544755366e-09	0.595735171276854	37.9356706870531
